"Id","SN","Type","TypeName","LangId","PicFile","PngFile","Comment","PngExists"
"6115","65","3","effect","0","tsw06115_65.pic","SRC-TSW06115-SN65__effect.png","","True"
"6115","66","3","effect","0","tsw06115_66.pic","SRC-TSW06115-SN66__effect.png","","True"
"6115","67","3","effect","0","tsw06115_67.pic","SRC-TSW06115-SN67__effect.png","","True"
"6115","68","3","effect","0","tsw06115_68.pic","SRC-TSW06115-SN68__effect.png","","True"
"6115","69","3","effect","0","tsw06115_69.pic","SRC-TSW06115-SN69__effect.png","","True"
"6115","70","3","effect","0","tsw06115_70.pic","SRC-TSW06115-SN70__effect.png","","True"
"6116","0","3","effect","0","tsw06116_00.pic","SRC-TSW06116-SN00__effect.png","--","True"
"6116","1","3","effect","0","tsw06116_01.pic","SRC-TSW06116-SN01__effect.png","","True"
"6116","2","3","effect","0","tsw06116_02.pic","SRC-TSW06116-SN02__effect.png","","True"
"6116","3","3","effect","0","tsw06116_03.pic","SRC-TSW06116-SN03__effect.png","","True"
"6116","4","3","effect","0","tsw06116_04.pic","SRC-TSW06116-SN04__effect.png","","True"
"6116","5","3","effect","0","tsw06116_05.pic","SRC-TSW06116-SN05__effect.png","","True"
"6116","6","3","effect","0","tsw06116_06.pic","SRC-TSW06116-SN06__effect.png","","True"
"6116","7","3","effect","0","tsw06116_07.pic","SRC-TSW06116-SN07__effect.png","","True"
"6116","8","3","effect","0","tsw06116_08.pic","SRC-TSW06116-SN08__effect.png","","True"
"6116","9","3","effect","0","tsw06116_09.pic","SRC-TSW06116-SN09__effect.png","","True"
"6116","10","3","effect","0","tsw06116_10.pic","SRC-TSW06116-SN10__effect.png","","True"
"6116","11","3","effect","0","tsw06116_11.pic","SRC-TSW06116-SN11__effect.png","","True"
"6116","12","3","effect","0","tsw06116_12.pic","SRC-TSW06116-SN12__effect.png","","True"
"6116","13","3","effect","0","tsw06116_13.pic","SRC-TSW06116-SN13__effect.png","","True"
"6116","14","3","effect","0","tsw06116_14.pic","SRC-TSW06116-SN14__effect.png","","True"
"6116","15","3","effect","0","tsw06116_15.pic","SRC-TSW06116-SN15__effect.png","","True"
"6116","16","3","effect","0","tsw06116_16.pic","SRC-TSW06116-SN16__effect.png","","True"
"6116","17","3","effect","0","tsw06116_17.pic","SRC-TSW06116-SN17__effect.png","","True"
"6116","18","3","effect","0","tsw06116_18.pic","SRC-TSW06116-SN18__effect.png","","True"
"6116","19","3","effect","0","tsw06116_19.pic","SRC-TSW06116-SN19__effect.png","","True"
"6116","20","3","effect","0","tsw06116_20.pic","SRC-TSW06116-SN20__effect.png","","True"
"6116","21","3","effect","0","tsw06116_21.pic","SRC-TSW06116-SN21__effect.png","","True"
"6116","22","3","effect","0","tsw06116_22.pic","SRC-TSW06116-SN22__effect.png","","True"
"6116","23","3","effect","0","tsw06116_23.pic","SRC-TSW06116-SN23__effect.png","","True"
"6116","24","3","effect","0","tsw06116_24.pic","SRC-TSW06116-SN24__effect.png","","True"
"6116","25","3","effect","0","tsw06116_25.pic","SRC-TSW06116-SN25__effect.png","","True"
"6116","26","3","effect","0","tsw06116_26.pic","SRC-TSW06116-SN26__effect.png","","True"
"6116","27","3","effect","0","tsw06116_27.pic","SRC-TSW06116-SN27__effect.png","","True"
"6116","28","3","effect","0","tsw06116_28.pic","SRC-TSW06116-SN28__effect.png","","True"
"6116","29","3","effect","0","tsw06116_29.pic","SRC-TSW06116-SN29__effect.png","","True"
"6116","30","3","effect","0","tsw06116_30.pic","SRC-TSW06116-SN30__effect.png","","True"
"6116","31","3","effect","0","tsw06116_31.pic","SRC-TSW06116-SN31__effect.png","","True"
"6116","32","3","effect","0","tsw06116_32.pic","SRC-TSW06116-SN32__effect.png","","True"
"6116","33","3","effect","0","tsw06116_33.pic","SRC-TSW06116-SN33__effect.png","","True"
"6116","34","3","effect","0","tsw06116_34.pic","SRC-TSW06116-SN34__effect.png","","True"
"6116","35","3","effect","0","tsw06116_35.pic","SRC-TSW06116-SN35__effect.png","","True"
"6116","36","3","effect","0","tsw06116_36.pic","SRC-TSW06116-SN36__effect.png","","True"
"6116","37","3","effect","0","tsw06116_37.pic","SRC-TSW06116-SN37__effect.png","","True"
"6116","38","3","effect","0","tsw06116_38.pic","SRC-TSW06116-SN38__effect.png","","True"
"6116","39","3","effect","0","tsw06116_39.pic","SRC-TSW06116-SN39__effect.png","","True"
"6116","40","3","effect","0","tsw06116_40.pic","SRC-TSW06116-SN40__effect.png","","True"
"6116","41","3","effect","0","tsw06116_41.pic","SRC-TSW06116-SN41__effect.png","","True"
"6116","42","3","effect","0","tsw06116_42.pic","SRC-TSW06116-SN42__effect.png","","True"
"6116","43","3","effect","0","tsw06116_43.pic","SRC-TSW06116-SN43__effect.png","","True"
"6116","44","3","effect","0","tsw06116_44.pic","SRC-TSW06116-SN44__effect.png","","True"
"6116","45","3","effect","0","tsw06116_45.pic","SRC-TSW06116-SN45__effect.png","","True"
"6116","46","3","effect","0","tsw06116_46.pic","SRC-TSW06116-SN46__effect.png","","True"
"6116","47","3","effect","0","tsw06116_47.pic","SRC-TSW06116-SN47__effect.png","","True"
"6116","48","3","effect","0","tsw06116_48.pic","SRC-TSW06116-SN48__effect.png","","True"
"6116","49","3","effect","0","tsw06116_49.pic","SRC-TSW06116-SN49__effect.png","","True"
"6116","50","3","effect","0","tsw06116_50.pic","SRC-TSW06116-SN50__effect.png","","True"
"6117","0","3","effect","0","tsw06117_00.pic","SRC-TSW06117-SN00__effect.png","--","True"
"6117","1","3","effect","0","tsw06117_01.pic","SRC-TSW06117-SN01__effect.png","","True"
"6117","2","3","effect","0","tsw06117_02.pic","SRC-TSW06117-SN02__effect.png","","True"
"6117","3","3","effect","0","tsw06117_03.pic","SRC-TSW06117-SN03__effect.png","","True"
"6117","4","3","effect","0","tsw06117_04.pic","SRC-TSW06117-SN04__effect.png","","True"
"6117","5","3","effect","0","tsw06117_05.pic","SRC-TSW06117-SN05__effect.png","","True"
"6117","6","3","effect","0","tsw06117_06.pic","SRC-TSW06117-SN06__effect.png","","True"
"6117","7","3","effect","0","tsw06117_07.pic","SRC-TSW06117-SN07__effect.png","","True"
"6117","8","3","effect","0","tsw06117_08.pic","SRC-TSW06117-SN08__effect.png","","True"
"6117","9","3","effect","0","tsw06117_09.pic","SRC-TSW06117-SN09__effect.png","","True"
"6117","10","3","effect","0","tsw06117_10.pic","SRC-TSW06117-SN10__effect.png","","True"
"6117","11","3","effect","0","tsw06117_11.pic","SRC-TSW06117-SN11__effect.png","","True"
"6117","12","3","effect","0","tsw06117_12.pic","SRC-TSW06117-SN12__effect.png","","True"
"6117","13","3","effect","0","tsw06117_13.pic","SRC-TSW06117-SN13__effect.png","","True"
"6117","14","3","effect","0","tsw06117_14.pic","SRC-TSW06117-SN14__effect.png","","True"
"6117","15","3","effect","0","tsw06117_15.pic","SRC-TSW06117-SN15__effect.png","","True"
"6117","16","3","effect","0","tsw06117_16.pic","SRC-TSW06117-SN16__effect.png","","True"
"6117","17","3","effect","0","tsw06117_17.pic","SRC-TSW06117-SN17__effect.png","","True"
"6117","18","3","effect","0","tsw06117_18.pic","SRC-TSW06117-SN18__effect.png","","True"
"6117","19","3","effect","0","tsw06117_19.pic","SRC-TSW06117-SN19__effect.png","","True"
"6117","20","3","effect","0","tsw06117_20.pic","SRC-TSW06117-SN20__effect.png","","True"
"6117","21","3","effect","0","tsw06117_21.pic","SRC-TSW06117-SN21__effect.png","","True"
"6117","22","3","effect","0","tsw06117_22.pic","SRC-TSW06117-SN22__effect.png","","True"
"6117","23","3","effect","0","tsw06117_23.pic","SRC-TSW06117-SN23__effect.png","","True"
"6117","24","3","effect","0","tsw06117_24.pic","SRC-TSW06117-SN24__effect.png","","True"
"6117","25","3","effect","0","tsw06117_25.pic","SRC-TSW06117-SN25__effect.png","","True"
"6117","26","3","effect","0","tsw06117_26.pic","SRC-TSW06117-SN26__effect.png","","True"
"6117","27","3","effect","0","tsw06117_27.pic","SRC-TSW06117-SN27__effect.png","","True"
"6117","28","3","effect","0","tsw06117_28.pic","SRC-TSW06117-SN28__effect.png","","True"
"6117","29","3","effect","0","tsw06117_29.pic","SRC-TSW06117-SN29__effect.png","","True"
"6117","30","3","effect","0","tsw06117_30.pic","SRC-TSW06117-SN30__effect.png","","True"
"6117","31","3","effect","0","tsw06117_31.pic","SRC-TSW06117-SN31__effect.png","","True"
"6117","32","3","effect","0","tsw06117_32.pic","SRC-TSW06117-SN32__effect.png","","True"
"6117","33","3","effect","0","tsw06117_33.pic","SRC-TSW06117-SN33__effect.png","","True"
"6117","34","3","effect","0","tsw06117_34.pic","SRC-TSW06117-SN34__effect.png","","True"
"6117","35","3","effect","0","tsw06117_35.pic","SRC-TSW06117-SN35__effect.png","","True"
"6117","36","3","effect","0","tsw06117_36.pic","SRC-TSW06117-SN36__effect.png","","True"
"6117","37","3","effect","0","tsw06117_37.pic","SRC-TSW06117-SN37__effect.png","","True"
"6117","38","3","effect","0","tsw06117_38.pic","SRC-TSW06117-SN38__effect.png","","True"
"6117","39","3","effect","0","tsw06117_39.pic","SRC-TSW06117-SN39__effect.png","","True"
"6117","40","3","effect","0","tsw06117_40.pic","SRC-TSW06117-SN40__effect.png","","True"
"6117","41","3","effect","0","tsw06117_41.pic","SRC-TSW06117-SN41__effect.png","","True"
"6117","42","3","effect","0","tsw06117_42.pic","SRC-TSW06117-SN42__effect.png","","True"
"6117","43","3","effect","0","tsw06117_43.pic","SRC-TSW06117-SN43__effect.png","","True"
"6117","44","3","effect","0","tsw06117_44.pic","SRC-TSW06117-SN44__effect.png","","True"
"6117","45","3","effect","0","tsw06117_45.pic","SRC-TSW06117-SN45__effect.png","","True"
"6117","46","3","effect","0","tsw06117_46.pic","SRC-TSW06117-SN46__effect.png","","True"
"6117","47","3","effect","0","tsw06117_47.pic","SRC-TSW06117-SN47__effect.png","","True"
"6117","48","3","effect","0","tsw06117_48.pic","SRC-TSW06117-SN48__effect.png","","True"
"6117","49","3","effect","0","tsw06117_49.pic","SRC-TSW06117-SN49__effect.png","","True"
"6117","50","3","effect","0","tsw06117_50.pic","SRC-TSW06117-SN50__effect.png","","True"
"6118","0","3","effect","0","tsw06118_00.pic","SRC-TSW06118-SN00__effect__2.png","-2","True"
"6118","1","3","effect","0","tsw06118_01.pic","SRC-TSW06118-SN01__effect.png","","True"
"6118","2","3","effect","0","tsw06118_02.pic","SRC-TSW06118-SN02__effect.png","","True"
"6119","0","3","effect","0","tsw06119_00.pic","SRC-TSW06119-SN00__effect.png","--","True"
"6119","1","3","effect","0","tsw06119_01.pic","SRC-TSW06119-SN01__effect.png","","True"
"6119","2","3","effect","0","tsw06119_02.pic","SRC-TSW06119-SN02__effect.png","","True"
"6119","3","3","effect","0","tsw06119_03.pic","SRC-TSW06119-SN03__effect.png","","True"
"6119","4","3","effect","0","tsw06119_04.pic","SRC-TSW06119-SN04__effect.png","","True"
"6119","5","3","effect","0","tsw06119_05.pic","SRC-TSW06119-SN05__effect.png","","True"
"6119","6","3","effect","0","tsw06119_06.pic","SRC-TSW06119-SN06__effect.png","","True"
"6119","7","3","effect","0","tsw06119_07.pic","SRC-TSW06119-SN07__effect.png","","True"
"6119","8","3","effect","0","tsw06119_08.pic","SRC-TSW06119-SN08__effect.png","","True"
"6119","9","3","effect","0","tsw06119_09.pic","SRC-TSW06119-SN09__effect.png","","True"
"6119","10","3","effect","0","tsw06119_10.pic","SRC-TSW06119-SN10__effect.png","","True"
"6119","11","3","effect","0","tsw06119_11.pic","SRC-TSW06119-SN11__effect.png","","True"
"6119","12","3","effect","0","tsw06119_12.pic","SRC-TSW06119-SN12__effect.png","","True"
"6119","13","3","effect","0","tsw06119_13.pic","SRC-TSW06119-SN13__effect.png","","True"
"6119","14","3","effect","0","tsw06119_14.pic","SRC-TSW06119-SN14__effect.png","","True"
"6119","15","3","effect","0","tsw06119_15.pic","SRC-TSW06119-SN15__effect.png","","True"
"6119","16","3","effect","0","tsw06119_16.pic","SRC-TSW06119-SN16__effect.png","","True"
"6119","17","3","effect","0","tsw06119_17.pic","SRC-TSW06119-SN17__effect.png","","True"
"6119","18","3","effect","0","tsw06119_18.pic","SRC-TSW06119-SN18__effect.png","","True"
"6119","19","3","effect","0","tsw06119_19.pic","SRC-TSW06119-SN19__effect.png","","True"
"6119","20","3","effect","0","tsw06119_20.pic","SRC-TSW06119-SN20__effect.png","","True"
"6119","21","3","effect","0","tsw06119_21.pic","SRC-TSW06119-SN21__effect.png","","True"
"6119","22","3","effect","0","tsw06119_22.pic","SRC-TSW06119-SN22__effect.png","","True"
"6119","23","3","effect","0","tsw06119_23.pic","SRC-TSW06119-SN23__effect.png","","True"
"6119","24","3","effect","0","tsw06119_24.pic","SRC-TSW06119-SN24__effect.png","","True"
"6119","25","3","effect","0","tsw06119_25.pic","SRC-TSW06119-SN25__effect.png","","True"
"6119","26","3","effect","0","tsw06119_26.pic","SRC-TSW06119-SN26__effect.png","","True"
"6119","27","3","effect","0","tsw06119_27.pic","SRC-TSW06119-SN27__effect.png","","True"
"6119","28","3","effect","0","tsw06119_28.pic","SRC-TSW06119-SN28__effect.png","","True"
"6119","29","3","effect","0","tsw06119_29.pic","SRC-TSW06119-SN29__effect.png","","True"
"6119","30","3","effect","0","tsw06119_30.pic","SRC-TSW06119-SN30__effect.png","","True"
"6119","31","3","effect","0","tsw06119_31.pic","SRC-TSW06119-SN31__effect.png","","True"
"6119","32","3","effect","0","tsw06119_32.pic","SRC-TSW06119-SN32__effect.png","","True"
"6119","33","3","effect","0","tsw06119_33.pic","SRC-TSW06119-SN33__effect.png","","True"
"6119","34","3","effect","0","tsw06119_34.pic","SRC-TSW06119-SN34__effect.png","","True"
"6119","35","3","effect","0","tsw06119_35.pic","SRC-TSW06119-SN35__effect.png","","True"
"6119","36","3","effect","0","tsw06119_36.pic","SRC-TSW06119-SN36__effect.png","","True"
"6119","37","3","effect","0","tsw06119_37.pic","SRC-TSW06119-SN37__effect.png","","True"
"6119","38","3","effect","0","tsw06119_38.pic","SRC-TSW06119-SN38__effect.png","","True"
"6119","39","3","effect","0","tsw06119_39.pic","SRC-TSW06119-SN39__effect.png","","True"
"6119","40","3","effect","0","tsw06119_40.pic","SRC-TSW06119-SN40__effect.png","","True"
"6119","41","3","effect","0","tsw06119_41.pic","SRC-TSW06119-SN41__effect.png","","True"
"6120","0","3","effect","0","tsw06120_00.pic","SRC-TSW06120-SN00__effect.png","--","True"
"6120","1","3","effect","0","tsw06120_01.pic","SRC-TSW06120-SN01__effect.png","","True"
"6120","2","3","effect","0","tsw06120_02.pic","SRC-TSW06120-SN02__effect.png","","True"
"6120","3","3","effect","0","tsw06120_03.pic","SRC-TSW06120-SN03__effect.png","","True"
"6120","4","3","effect","0","tsw06120_04.pic","SRC-TSW06120-SN04__effect.png","","True"
"6120","5","3","effect","0","tsw06120_05.pic","SRC-TSW06120-SN05__effect.png","","True"
"6120","6","3","effect","0","tsw06120_06.pic","SRC-TSW06120-SN06__effect.png","","True"
"6120","7","3","effect","0","tsw06120_07.pic","SRC-TSW06120-SN07__effect.png","","True"
"6120","8","3","effect","0","tsw06120_08.pic","SRC-TSW06120-SN08__effect.png","","True"
"6120","9","3","effect","0","tsw06120_09.pic","SRC-TSW06120-SN09__effect.png","","True"
"6120","10","3","effect","0","tsw06120_10.pic","SRC-TSW06120-SN10__effect.png","","True"
"6120","11","3","effect","0","tsw06120_11.pic","SRC-TSW06120-SN11__effect.png","","True"
"6120","12","3","effect","0","tsw06120_12.pic","SRC-TSW06120-SN12__effect.png","","True"
"6120","13","3","effect","0","tsw06120_13.pic","SRC-TSW06120-SN13__effect.png","","True"
"6120","14","3","effect","0","tsw06120_14.pic","SRC-TSW06120-SN14__effect.png","","True"
"6120","15","3","effect","0","tsw06120_15.pic","SRC-TSW06120-SN15__effect.png","","True"
"6120","16","3","effect","0","tsw06120_16.pic","SRC-TSW06120-SN16__effect.png","","True"
"6120","17","3","effect","0","tsw06120_17.pic","SRC-TSW06120-SN17__effect.png","","True"
"6120","18","3","effect","0","tsw06120_18.pic","SRC-TSW06120-SN18__effect.png","","True"
"6120","19","3","effect","0","tsw06120_19.pic","SRC-TSW06120-SN19__effect.png","","True"
"6120","20","3","effect","0","tsw06120_20.pic","SRC-TSW06120-SN20__effect.png","","True"
"6120","21","3","effect","0","tsw06120_21.pic","SRC-TSW06120-SN21__effect.png","","True"
"6120","22","3","effect","0","tsw06120_22.pic","SRC-TSW06120-SN22__effect.png","","True"
"6120","23","3","effect","0","tsw06120_23.pic","SRC-TSW06120-SN23__effect.png","","True"
"6120","24","3","effect","0","tsw06120_24.pic","SRC-TSW06120-SN24__effect.png","","True"
"6120","25","3","effect","0","tsw06120_25.pic","SRC-TSW06120-SN25__effect.png","","True"
"6120","26","3","effect","0","tsw06120_26.pic","SRC-TSW06120-SN26__effect.png","","True"
"6120","27","3","effect","0","tsw06120_27.pic","SRC-TSW06120-SN27__effect.png","","True"
"6120","28","3","effect","0","tsw06120_28.pic","SRC-TSW06120-SN28__effect.png","","True"
"6120","29","3","effect","0","tsw06120_29.pic","SRC-TSW06120-SN29__effect.png","","True"
"6120","30","3","effect","0","tsw06120_30.pic","SRC-TSW06120-SN30__effect.png","","True"
"6120","31","3","effect","0","tsw06120_31.pic","SRC-TSW06120-SN31__effect.png","","True"
"6120","32","3","effect","0","tsw06120_32.pic","SRC-TSW06120-SN32__effect.png","","True"
"6120","33","3","effect","0","tsw06120_33.pic","SRC-TSW06120-SN33__effect.png","","True"
"6120","34","3","effect","0","tsw06120_34.pic","SRC-TSW06120-SN34__effect.png","","True"
"6120","35","3","effect","0","tsw06120_35.pic","SRC-TSW06120-SN35__effect.png","","True"
"6120","36","3","effect","0","tsw06120_36.pic","SRC-TSW06120-SN36__effect.png","","True"
"6120","37","3","effect","0","tsw06120_37.pic","SRC-TSW06120-SN37__effect.png","","True"
"6120","38","3","effect","0","tsw06120_38.pic","SRC-TSW06120-SN38__effect.png","","True"
"6120","39","3","effect","0","tsw06120_39.pic","SRC-TSW06120-SN39__effect.png","","True"
"6120","40","3","effect","0","tsw06120_40.pic","SRC-TSW06120-SN40__effect.png","","True"
"6120","41","3","effect","0","tsw06120_41.pic","SRC-TSW06120-SN41__effect.png","","True"
"6120","42","3","effect","0","tsw06120_42.pic","SRC-TSW06120-SN42__effect.png","","True"
"6120","43","3","effect","0","tsw06120_43.pic","SRC-TSW06120-SN43__effect.png","","True"
"6120","44","3","effect","0","tsw06120_44.pic","SRC-TSW06120-SN44__effect.png","","True"
"6120","45","3","effect","0","tsw06120_45.pic","SRC-TSW06120-SN45__effect.png","","True"
"6120","46","3","effect","0","tsw06120_46.pic","SRC-TSW06120-SN46__effect.png","","True"
"6120","47","3","effect","0","tsw06120_47.pic","SRC-TSW06120-SN47__effect.png","","True"
"6120","48","3","effect","0","tsw06120_48.pic","SRC-TSW06120-SN48__effect.png","","True"
"6120","49","3","effect","0","tsw06120_49.pic","SRC-TSW06120-SN49__effect.png","","True"
"6120","50","3","effect","0","tsw06120_50.pic","SRC-TSW06120-SN50__effect.png","","True"
"6121","0","3","effect","0","tsw06121_00.pic","SRC-TSW06121-SN00__effect.png","--","True"
"6121","1","3","effect","0","tsw06121_01.pic","SRC-TSW06121-SN01__effect.png","","True"
"6121","2","3","effect","0","tsw06121_02.pic","SRC-TSW06121-SN02__effect.png","","True"
"6121","3","3","effect","0","tsw06121_03.pic","SRC-TSW06121-SN03__effect.png","","True"
"6121","4","3","effect","0","tsw06121_04.pic","SRC-TSW06121-SN04__effect.png","","True"
"6121","5","3","effect","0","tsw06121_05.pic","SRC-TSW06121-SN05__effect.png","","True"
"6121","6","3","effect","0","tsw06121_06.pic","SRC-TSW06121-SN06__effect.png","","True"
"6121","7","3","effect","0","tsw06121_07.pic","SRC-TSW06121-SN07__effect.png","","True"
"6121","8","3","effect","0","tsw06121_08.pic","SRC-TSW06121-SN08__effect.png","","True"
"6121","9","3","effect","0","tsw06121_09.pic","SRC-TSW06121-SN09__effect.png","","True"
"6121","10","3","effect","0","tsw06121_10.pic","SRC-TSW06121-SN10__effect.png","","True"
"6121","11","3","effect","0","tsw06121_11.pic","SRC-TSW06121-SN11__effect.png","","True"
"6121","12","3","effect","0","tsw06121_12.pic","SRC-TSW06121-SN12__effect.png","","True"
"6121","13","3","effect","0","tsw06121_13.pic","SRC-TSW06121-SN13__effect.png","","True"
"6121","14","3","effect","0","tsw06121_14.pic","SRC-TSW06121-SN14__effect.png","","True"
"6121","15","3","effect","0","tsw06121_15.pic","SRC-TSW06121-SN15__effect.png","","True"
"6121","16","3","effect","0","tsw06121_16.pic","SRC-TSW06121-SN16__effect.png","","True"
"6121","17","3","effect","0","tsw06121_17.pic","SRC-TSW06121-SN17__effect.png","","True"
"6121","18","3","effect","0","tsw06121_18.pic","SRC-TSW06121-SN18__effect.png","","True"
"6121","19","3","effect","0","tsw06121_19.pic","SRC-TSW06121-SN19__effect.png","","True"
"6121","20","3","effect","0","tsw06121_20.pic","SRC-TSW06121-SN20__effect.png","","True"
"6121","21","3","effect","0","tsw06121_21.pic","SRC-TSW06121-SN21__effect.png","","True"
"6121","22","3","effect","0","tsw06121_22.pic","SRC-TSW06121-SN22__effect.png","","True"
"6121","23","3","effect","0","tsw06121_23.pic","SRC-TSW06121-SN23__effect.png","","True"
"6121","24","3","effect","0","tsw06121_24.pic","SRC-TSW06121-SN24__effect.png","","True"
"6121","25","3","effect","0","tsw06121_25.pic","SRC-TSW06121-SN25__effect.png","","True"
"6121","26","3","effect","0","tsw06121_26.pic","SRC-TSW06121-SN26__effect.png","","True"
"6121","27","3","effect","0","tsw06121_27.pic","SRC-TSW06121-SN27__effect.png","","True"
"6121","28","3","effect","0","tsw06121_28.pic","SRC-TSW06121-SN28__effect.png","","True"
"6121","29","3","effect","0","tsw06121_29.pic","SRC-TSW06121-SN29__effect.png","","True"
"6121","30","3","effect","0","tsw06121_30.pic","SRC-TSW06121-SN30__effect.png","","True"
"6121","31","3","effect","0","tsw06121_31.pic","SRC-TSW06121-SN31__effect.png","","True"
"6121","32","3","effect","0","tsw06121_32.pic","SRC-TSW06121-SN32__effect.png","","True"
"6121","33","3","effect","0","tsw06121_33.pic","SRC-TSW06121-SN33__effect.png","","True"
"6121","34","3","effect","0","tsw06121_34.pic","SRC-TSW06121-SN34__effect.png","","True"
"6121","35","3","effect","0","tsw06121_35.pic","SRC-TSW06121-SN35__effect.png","","True"
"6121","36","3","effect","0","tsw06121_36.pic","SRC-TSW06121-SN36__effect.png","","True"
"6121","37","3","effect","0","tsw06121_37.pic","SRC-TSW06121-SN37__effect.png","","True"
"6121","38","3","effect","0","tsw06121_38.pic","SRC-TSW06121-SN38__effect.png","","True"
"6121","39","3","effect","0","tsw06121_39.pic","SRC-TSW06121-SN39__effect.png","","True"
"6121","40","3","effect","0","tsw06121_40.pic","SRC-TSW06121-SN40__effect.png","","True"
"6121","41","3","effect","0","tsw06121_41.pic","SRC-TSW06121-SN41__effect.png","","True"
"6121","42","3","effect","0","tsw06121_42.pic","SRC-TSW06121-SN42__effect.png","","True"
"6121","43","3","effect","0","tsw06121_43.pic","SRC-TSW06121-SN43__effect.png","","True"
"6121","44","3","effect","0","tsw06121_44.pic","SRC-TSW06121-SN44__effect.png","","True"
"6121","45","3","effect","0","tsw06121_45.pic","SRC-TSW06121-SN45__effect.png","","True"
"6121","46","3","effect","0","tsw06121_46.pic","SRC-TSW06121-SN46__effect.png","","True"
"6121","47","3","effect","0","tsw06121_47.pic","SRC-TSW06121-SN47__effect.png","","True"
"6121","48","3","effect","0","tsw06121_48.pic","SRC-TSW06121-SN48__effect.png","","True"
"6121","49","3","effect","0","tsw06121_49.pic","SRC-TSW06121-SN49__effect.png","","True"
"6121","50","3","effect","0","tsw06121_50.pic","SRC-TSW06121-SN50__effect.png","","True"
"6121","51","3","effect","0","tsw06121_51.pic","SRC-TSW06121-SN51__effect.png","","True"
"6121","52","3","effect","0","tsw06121_52.pic","SRC-TSW06121-SN52__effect.png","","True"
"6121","53","3","effect","0","tsw06121_53.pic","SRC-TSW06121-SN53__effect.png","","True"
"6121","54","3","effect","0","tsw06121_54.pic","SRC-TSW06121-SN54__effect.png","","True"
"6121","55","3","effect","0","tsw06121_55.pic","SRC-TSW06121-SN55__effect.png","","True"
"6121","56","3","effect","0","tsw06121_56.pic","SRC-TSW06121-SN56__effect.png","","True"
"6121","57","3","effect","0","tsw06121_57.pic","SRC-TSW06121-SN57__effect.png","","True"
"6121","58","3","effect","0","tsw06121_58.pic","SRC-TSW06121-SN58__effect.png","","True"
"6121","59","3","effect","0","tsw06121_59.pic","SRC-TSW06121-SN59__effect.png","","True"
"6121","60","3","effect","0","tsw06121_60.pic","SRC-TSW06121-SN60__effect.png","","True"
"6121","61","3","effect","0","tsw06121_61.pic","SRC-TSW06121-SN61__effect.png","","True"
"6121","62","3","effect","0","tsw06121_62.pic","SRC-TSW06121-SN62__effect.png","","True"
"6121","63","3","effect","0","tsw06121_63.pic","SRC-TSW06121-SN63__effect.png","","True"
"6121","64","3","effect","0","tsw06121_64.pic","SRC-TSW06121-SN64__effect.png","","True"
"6121","65","3","effect","0","tsw06121_65.pic","SRC-TSW06121-SN65__effect.png","","True"
"6121","66","3","effect","0","tsw06121_66.pic","SRC-TSW06121-SN66__effect.png","","True"
"6121","67","3","effect","0","tsw06121_67.pic","SRC-TSW06121-SN67__effect.png","","True"
"6121","68","3","effect","0","tsw06121_68.pic","SRC-TSW06121-SN68__effect.png","","True"
"6121","69","3","effect","0","tsw06121_69.pic","SRC-TSW06121-SN69__effect.png","","True"
"6121","70","3","effect","0","tsw06121_70.pic","SRC-TSW06121-SN70__effect.png","","True"
"6121","71","3","effect","0","tsw06121_71.pic","SRC-TSW06121-SN71__effect.png","","True"
"6121","72","3","effect","0","tsw06121_72.pic","SRC-TSW06121-SN72__effect.png","","True"
"6121","73","3","effect","0","tsw06121_73.pic","SRC-TSW06121-SN73__effect.png","","True"
"6121","74","3","effect","0","tsw06121_74.pic","SRC-TSW06121-SN74__effect.png","","True"
"6121","75","3","effect","0","tsw06121_75.pic","SRC-TSW06121-SN75__effect.png","","True"
"6121","76","3","effect","0","tsw06121_76.pic","SRC-TSW06121-SN76__effect.png","","True"
"6121","77","3","effect","0","tsw06121_77.pic","SRC-TSW06121-SN77__effect.png","","True"
"6121","78","3","effect","0","tsw06121_78.pic","SRC-TSW06121-SN78__effect.png","","True"
"6121","79","3","effect","0","tsw06121_79.pic","SRC-TSW06121-SN79__effect.png","","True"
"6121","80","3","effect","0","tsw06121_80.pic","SRC-TSW06121-SN80__effect.png","","True"
"6121","81","3","effect","0","tsw06121_81.pic","SRC-TSW06121-SN81__effect.png","","True"
"6121","82","3","effect","0","tsw06121_82.pic","SRC-TSW06121-SN82__effect.png","","True"
"6121","83","3","effect","0","tsw06121_83.pic","SRC-TSW06121-SN83__effect.png","","True"
"6121","84","3","effect","0","tsw06121_84.pic","SRC-TSW06121-SN84__effect.png","","True"
"6121","85","3","effect","0","tsw06121_85.pic","SRC-TSW06121-SN85__effect.png","","True"
"6121","86","3","effect","0","tsw06121_86.pic","SRC-TSW06121-SN86__effect.png","","True"
"6121","87","3","effect","0","tsw06121_87.pic","SRC-TSW06121-SN87__effect.png","","True"
"6121","88","3","effect","0","tsw06121_88.pic","SRC-TSW06121-SN88__effect.png","","True"
"6121","89","3","effect","0","tsw06121_89.pic","SRC-TSW06121-SN89__effect.png","","True"
"6121","90","3","effect","0","tsw06121_90.pic","SRC-TSW06121-SN90__effect.png","","True"
"6122","0","3","effect","0","tsw06122_00.pic","SRC-TSW06122-SN00__effect.png","--","True"
